Date,Product,ProductClean,VendorFinal,OG/CV,Location,volume_unit
3/15/2025,Green Bell Pepper,Green Bell Pepper,Agriferg,0.0,Nogales,pallet
3/15/2025,Green Bell Pepper,Green Bell Pepper,Lakeway,0.0,Texas,pallet
3/15/2025,Grape,Grape,Red Sun,0.0,Texas,case
3/15/2025,European Cucumber,Euro Cucumber,Next Level,0.0,Nogales,pallet
3/15/2025,Beef Steak Tomato,Beef Steak Tomato,Red Sun,0.0,Texas,case
3/15/2025,Acorn,Acorn,Veg Fresh,1.0,Nogales,pallet
3/15/2025,Acorn,Acorn,Veg Fresh,1.0,Nogales,pallet
3/15/2025,Acorn,Acorn,Veg Fresh,1.0,Nogales,pallet
3/17/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/17/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/17/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/17/2025,Zucchini Squash,Zucchini Squash,Royal Sun,0.0,Nogales,pallet
3/17/2025,Yellow Squash,Yellow Squash,Bridges,1.0,Nogales,pallet
3/17/2025,Yellow Squash,Yellow Squash,Bridges,1.0,Nogales,pallet
3/17/2025,Yellow Squash,Yellow Squash,Kingdom,0.0,Texas,pallet
3/17/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Divine,0.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Divine,0.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,0.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,1.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Kingdom,0.0,Texas,case
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,1.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,0.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,1.0,Nogales,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Red sun,0.0,Texas,pallet
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Kingdom,0.0,Texas,case
3/17/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,0.0,Nogales,pallet
3/17/2025,TOV,TOV,Wholesum,1.0,Nogales,pallet
3/17/2025,TOV,TOV,Red sun,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,Mex Fresh,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Nogales,
3/17/2025,Slicer Cucumber,Slicer Cucumber,Mex Fresh,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/17/2025,Slicer Cucumber,Slicer Cucumber,Premier P,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Nogales,case
3/17/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/17/2025,Slicer Cucumber,Slicer Cucumber,Premier P,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,Premier P,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,Mex Fresh,0.0,Texas,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,Divine,1.0,Nogales,pallet
3/17/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Nogales,case
3/17/2025,Slicer Cucumber,Slicer Cucumber,Divine,1.0,Nogales,pallet
3/17/2025,Round 2L Tomato,Round 2L Tomato,Kaliroy,0.0,Nogales,pallet
3/17/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/17/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/17/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,"Sweet Seasons, LLC.",0.0,Texas,case
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,"Sweet Seasons, LLC.",0.0,Texas,case
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Divine,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Divine,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,1.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Kingdom,0.0,Texas,case
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Red sun,0.0,Texas,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Kingdom,0.0,Texas,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/17/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Bonanza,0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Verafruit,0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Bonanza,0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Verafruit,0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,"Sweet Seasons, LLC.",0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Bonanza,0.0,Texas,pallet
3/17/2025,Pineapple,Pineapple,Verafruit,0.0,Texas,pallet
3/17/2025,Persian Lime,Persian Limes,Verafruit,0.0,Texas,pallet
3/17/2025,Persian Lime,Persian Limes,Verafruit,0.0,Texas,pallet
3/17/2025,Persian Lime,Persian Limes,Verafruit,0.0,Texas,pallet
3/17/2025,Persian Cucumber,Persian Cucumber Choice,Divine,1.0,Nogales,pallet
3/17/2025,Persian Cucumber,Persian Cucumber Choice,Divine,1.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Divine,0.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Divine,0.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Trufresh,0.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Trufresh,1.0,Nogales,case
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,"Sweet Seasons, LLC.",0.0,Texas,case
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Trufresh,0.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Trufresh,1.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Trufresh,0.0,Nogales,pallet
3/17/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Kingdom,0.0,Texas,pallet
3/17/2025,Mini Sweets,Mini Sweets,Kaliroy,0.0,Nogales,pallet
3/17/2025,Mini Sweets,Mini Sweets,Kaliroy,0.0,Texas,pallet
3/17/2025,Mini Sweets,Mini Sweets,Red sun,0.0,Texas,case
3/17/2025,Lettuce,Lettuce,Verafruit,0.0,Texas,pallet
3/17/2025,Kabocha,Kabocha,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Kabocha,Kabocha,Bridges,1.0,Nogales,case
3/17/2025,Kabocha,Kabocha,Bridges,1.0,Nogales,case
3/17/2025,Kabocha,Kabocha,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Kabocha,Kabocha,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Heirloom,Heirloom,Terra Bella,0.0,Nogales,pallet
3/17/2025,Heirloom,Heirloom,Santa Sweets,1.0,Nogales,pallet
3/17/2025,Heirloom Tomato,Heirloom Tomato,Red sun,0.0,Texas,case
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,case
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,case
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/17/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/17/2025,Green Beans,Green Beans,Covilli,1.0,Nogales,pallet
3/17/2025,Grape,Grape,Kaliroy,0.0,Texas,pallet
3/17/2025,Grape Tomato,Grape Tomato,Kaliroy,0.0,Nogales,pallet
3/17/2025,Grape Tomato,Grape Tomato,Trufresh,1.0,Nogales,pallet
3/17/2025,Grape Tomato,Grape Tomato,Kaliroy,0.0,Nogales,pallet
3/17/2025,Grape Tomato,Grape Tomato,Wholesum,1.0,Nogales,pallet
3/17/2025,European Cucumber,Euro Cucumber,"NatureSweet, Ltd.",1.0,Nogales,pallet
3/17/2025,Eggplant,Eggplant,Malena,0.0,Nogales,pallet
3/17/2025,Eggplant,Eggplant,Malena,0.0,Nogales,pallet
3/17/2025,Cherry Tomato,Cherry Tomatoes,Santa Sweets,0.0,Nogales,pallet
3/17/2025,Cherry Tomato,Cherry Tomatoes,Santa Sweets,0.0,Nogales,pallet
3/17/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Broccoli,Broccoli,Verafruit,0.0,Texas,pallet
3/17/2025,Beef Steak Tomato,Beef Steak Tomato,Red sun,0.0,Texas,case
3/17/2025,Acorn,Acorn,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Acorn,Acorn,EarthBlend LLC,0.0,Nogales,pallet
3/17/2025,Acorn,Acorn,VegFresh,1.0,Nogales,pallet
3/17/2025,Acorn,Acorn,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/18/2025,Zucchini Squash,Zucchini Squash,Royal Sun,1.0,Nogales,case
3/18/2025,Zucchini Squash,Zucchini Squash,Veg Fresh,1.0,Nogales,pallet
3/18/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/18/2025,Zucchini Squash,Zucchini Squash,Royal Sun,0.0,Nogales,pallet
3/18/2025,Zucchini Squash,Zucchini Squash,Premier,0.0,Texas,pallet
3/18/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,case
3/18/2025,Yellow Squash,Yellow Squash,Royal Sun,0.0,Nogales,case
3/18/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,case
3/18/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,pallet
3/18/2025,Yellow Squash,Yellow Squash,Royal Sun,0.0,Nogales,case
3/18/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Harvest Best LLC,0.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Franks,1.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Franks,1.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Agriferg,0.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 25lb,Yellow Bell Peppers XXXL,Franks,0.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,1.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,0.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Franks,1.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Franks,1.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Harvest Best LLC,0.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,1.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Trufresh,0.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Franks,1.0,Nogales,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Franks,1.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Red Sun,0.0,Texas,pallet
3/18/2025,Yellow Bell Pepper 11lb,Yellow Bell Peppers XXXL,Franks,1.0,Nogales,pallet
3/18/2025,TOV,TOV,Wholesum,1.0,Nogales,pallet
3/18/2025,TOV,TOV,Red Sun,0.0,Texas,pallet
3/18/2025,Tomatillo Peeled,Tomatillo Peeled,Produce Connection,0.0,Texas,pallet
3/18/2025,Tomatillo Husk,Tomatillo Husk,Huron Produce,0.0,Texas,pallet
3/18/2025,Sweet Corn Bicolor,Sweet Corn Bicolor,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Spaghetti,Spaghetti,VegFresh,1.0,Nogales,pallet
3/18/2025,Spaghetti,Spaghetti,VegFresh,1.0,Nogales,pallet
3/18/2025,Spaghetti,Spaghetti,VegFresh,1.0,Nogales,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,Premier,0.0,Texas,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,Premier,0.0,Texas,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,Agriferg,1.0,Nogales,pallet
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,case
3/18/2025,Slicer Cucumber,Slicer Cucumber,ASL PRODUCE,0.0,Texas,
3/18/2025,Slicer Cucumber,Slicer Cucumber,Franks,1.0,Nogales,
3/18/2025,Slicer Cucumber,Slicer Cucumber,Franks,1.0,Nogales,pallet
3/18/2025,Serrano,Serrano,Produce Connection,0.0,Texas,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Bridges,1.0,Nogales,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Bridges,1.0,Nogales,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Bridges,1.0,Nogales,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Bridges,1.0,Nogales,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Mex Fresh,0.0,Texas,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Kaliroy,0.0,Nogales,pallet
3/18/2025,Roma Tomato,Roma Tomato- XL,Kaliroy,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Texas,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Franks,1.0,Texas,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Franks,1.0,Texas,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Agriferg,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 25lb,Red Bell Pepper 25lb,Franks,0.0,Texas,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,1.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Agriferg,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Franks,1.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Franks,1.0,Texas,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Harvest Best LLC,0.0,Texas,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Agriferg,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,1.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Trufresh,0.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Franks,1.0,Nogales,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Franks,1.0,Texas,pallet
3/18/2025,Red Bell Pepper 11lb,Red Bell Pepper 11lb,Red Sun,0.0,Texas,pallet
3/18/2025,Poblano,Poblano,Huron Produce,0.0,Texas,pallet
3/18/2025,Pineapple,Pineapple,Frutiver,0.0,Texas,
3/18/2025,Pineapple,Pineapple,Tabafresh,0.0,Texas,
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Lime,Persian Limes,Cardela,0.0,Texas,pallet
3/18/2025,Persian Cucumber,Persian Cucumber Choice,Agriferg,0.0,Nogales,case
3/18/2025,Persian Cucumber,Persian Cucumber Choice,Huron,0.0,Nogales,
3/18/2025,Persian Cucumber,Persian Cucumber Choice,Terra Bella,1.0,Nogales,pallet
3/18/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Agriferg,0.0,Nogales,pallet
3/18/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Franks,0.0,Texas,pallet
3/18/2025,Orange Bell Pepper 25lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Franks,1.0,Nogales,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Harvest Best LLC,0.0,Texas,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Harvest Best LLC,0.0,Texas,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Franks,1.0,Nogales,pallet
3/18/2025,Orange Bell Pepper 11lb,Orange Bell Peppers XXLG,Franks,1.0,Texas,pallet
3/18/2025,Mini Watermelons,Mini Watermelon Seeded,Seeded,0.0,Nogales,pallet
3/18/2025,Mini Watermelons,Mini Watermelon Seeded,Seeded,0.0,Nogales,pallet
3/18/2025,Mini Watermelons,Mini Watermelon Seeded,Seeded,0.0,Nogales,pallet
3/18/2025,Mini Sweets,Mini Sweets,Trufresh,1.0,Nogales,pallet
3/18/2025,Mini Sweets,Mini Sweets,Trufresh,1.0,Nogales,pallet
3/18/2025,Mini Sweets,Mini Sweets,"Produce Team, LLC.",0.0,Texas,case
3/18/2025,Medley Tomato,Medley Tomatoes,Windset,1.0,Nogales,pallet
3/18/2025,Medley Tomato,Medley Tomatoes,Windset,0.0,Nogales,pallet
3/18/2025,Medley Tomato,Medley Tomatoes,Red Sun,0.0,Texas,case
3/13/2025,Kabocha,Kabocha,Fresh Farms,0.0,Nogales,pallet
3/13/2025,Kabocha,Kabocha,Fresh Farms,0.0,Nogales,pallet
3/12/2025,Kabocha,Kabocha,Fresh Farms,0.0,Nogales,pallet
3/12/2025,Kabocha,Kabocha,Fresh Farms,0.0,Nogales,pallet
3/18/2025,Jalapeño,Jalapeño,Huron Produce,0.0,Texas,pallet
3/18/2025,Jalapeño,Jalapeño,Huron Produce,0.0,Texas,pallet
3/18/2025,Jalapeño,Jalapeño,Trufresh,0.0,Nogales,pallet
3/18/2025,Honeydew,Honeydew,Mas Melons,0.0,Nogales,pallet
3/18/2025,Honeydew,Honeydew,Mas Melons,0.0,Nogales,pallet
3/18/2025,Honeydew,Honeydew,Mas Melons,0.0,Nogales,pallet
3/18/2025,Heirloom,Heirloom,Santa Sweets,1.0,Nogales,pallet
3/18/2025,Habanero,Habanero,Produce Connection,0.0,Texas,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,Trufresh,1.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,Trufresh,1.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,Agriferg,0.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,Agriferg,0.0,Nogales,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,pallet
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Texas,case
3/18/2025,Green Bell Pepper,Green Bell Pepper,ASL PRODUCE,0.0,Nogales,pallet
3/18/2025,Green Beans,Green Beans,"Grower Alliance, LLC",0.0,Nogales,pallet
3/18/2025,Green Beans,Green Beans,Covilli,1.0,Nogales,pallet
3/18/2025,Gray Squash,Grey Squash,ASL,0.0,Nogales,pallet
3/18/2025,Gray Squash,Grey Squash,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Gray Squash,Grey Squash,ASL,0.0,Nogales,pallet
3/18/2025,Gray Squash,Grey Squash,IPR Fresh,0.0,Nogales,pallet
3/18/2025,Gray Squash,Grey Squash,ASL,0.0,Nogales,pallet
3/18/2025,Grape Tomato,Grape Tomato,Trufresh,1.0,Nogales,pallet
3/18/2025,Grape Tomato,Grape Tomato,Wholesum,1.0,Nogales,case
3/18/2025,Grape Tomato,Grape Tomato,Kaliroy,0.0,Nogales,pallet
3/18/2025,European Cucumber,Euro Cucumber,Terra Bella,1.0,Nogales,pallet
3/18/2025,European Cucumber,Euro Cucumber,Lipman ,0.0,Texas,case
3/18/2025,Eggplant,Eggplant,Bridges,1.0,Nogales,pallet
3/18/2025,Eggplant,Eggplant,Bridges,1.0,Nogales,pallet
3/18/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Butternut,Butternut,EarthBlend LLC,0.0,Nogales,pallet
3/18/2025,Beef Steak Tomato,Beef Steak Tomato,Huron,0.0,Texas,case
3/18/2025,Acorn,Acorn,VegFresh,1.0,Nogales,pallet
3/18/2025,Acorn,Acorn,VegFresh,1.0,Nogales,pallet
3/19/2025,Zucchini Squash,Zucchini Squash,Royal Sun,0.0,Nogales,pallet
3/19/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/19/2025,Zucchini Squash,Zucchini Squash,Wholesum,1.0,Nogales,case
3/19/2025,Zucchini Squash,Zucchini Squash,Crown Jewels,0.0,Nogales,pallet
3/19/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,case
3/19/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,case
3/19/2025,Yellow Squash,Yellow Squash,EarthBlend LLC,0.0,Nogales,pallet
3/19/2025,Yellow Squash,Yellow Squash,Wholesum,1.0,Nogales,case
